Z,h,K,T,persistence,biomass,stability,diversity
100.0,1.2,0.1,303.15,0.95,"[0.09992951406037397, 0.09994762245670566, 0.09994762235956153, 0.0999463191114411, 0.00010710973430084759, 0.09994763704534261, 0.0, 0.000566803715161088, 0.0006278865615892603, 8.623186783240016e-5, 0.0027481961938520465, 0.008315853651561825, 0.004589583917566571, 0.09994747171529314, 0.0034038578571497333, 0.019630269105379936, 0.20898598556405418, 0.09994753760716268, 0.01803810611759242, 0.017305268456370315]",-0.020015016847751147,0.7776325445886916
100.0,1.2,0.16681005372000587,283.15,1.0,"[0.16681002995486663, 0.15735403512100857, 0.1573565900041617, 0.1662562280960489, 0.11308067107364247, 0.1616727191752138, 3.2521752947620406e-5, 0.01913092846758411, 0.021104790036880577, 0.05003836014064783, 0.004995441956681341, 0.005349083658182546, 0.13473510377706568, 0.16483321679627821, 0.008338873649656284, 0.010379796042068951, 1.3055670876691412, 0.16410268213679308, 0.42317734412259644, 0.04061172657422781]",-0.014444114654100195,0.7200121238013453
100.0,1.2,0.16681005372000587,288.15,0.9999499999999999,"[0.16681005355932282, 0.16379176647756713, 0.1637917765530532, 0.1665921441864277, 0.04936081694740248, 0.16539548542527105, 9.555118707313887e-7, 0.011021769395305577, 0.012127978385315784, 0.017998213847374208, 0.003344212713594457, 0.003571937784222175, 0.07806904859656141, 0.16588660212519113, 0.005173726212567526, 0.006033043918289932, 0.8691794467347563, 0.16539822916067884, 0.3710347685730068, 0.023132190275798655]",-0.010480431056119404,0.7398751614811878
100.0,1.2,0.16681005372000587,293.15,0.95,"[0.16402369840341116, 0.16402981586503593, 0.16402981572385225, 0.1640247770912186, 0.03471597573393431, 0.1640283367794982, 0.0, 0.005955361133281837, 0.006547269676293831, 0.015146482897877763, 0.0035810278155177563, 0.005165911099170868, 0.04076664873768127, 0.16402755649411585, 0.005603640127493592, 0.00908619371733611, 0.71940771969443, 0.16402860790548637, 0.21023881745512873, 0.024226862845458382]",-0.005353068904314178,0.7634280647416032
100.0,1.2,0.16681005372000587,298.15,0.95,"[0.165618703186608, 0.16565797663550688, 0.16565797630896703, 0.1656365482211427, 0.018123506493211376, 0.1656562008656796, 0.0, 0.002582913564263436, 0.0028441336097358334, 0.010400237817166433, 0.003732837316183321, 0.008545317761910151, 0.016722056324888924, 0.1656529449103804, 0.00552267166163721, 0.01664685861541584, 0.5007374433413528, 0.16565506616544445, 0.07794044825342235, 0.02587953774595539]",-0.008598141879618212,0.7787876273737224
100.0,1.2,0.16681005372000587,303.15,0.95,"[0.16657503527223894, 0.1665907587481731, 0.16659075864211714, 0.16658851648831025, 0.0031742894929657883, 0.16659072297240773, 0.0, 0.0007407525075939824, 0.0008198688039296824, 0.002208659838487203, 0.002818476955886707, 0.008677224458656358, 0.005348963371593163, 0.16659036910360497, 0.0035697705733228583, 0.020092789865700733, 0.2261365317951944, 0.1665904917783982, 0.019937213393821044, 0.018251264857966406]",-0.01515249428528597,0.7771351620826416
100.0,1.2,0.2782559402207124,283.15,1.0,"[0.27825579447211124, 0.2503505579505119, 0.25035935248901514, 0.27715622095923864, 0.1952942327078525, 0.26684217363001284, 4.349135912710565e-5, 0.019093631668670896, 0.021055047744924456, 0.06365084111260107, 0.004840648749172045, 0.005160858214478189, 0.14609578544120796, 0.2745522741649869, 0.008282388613391888, 0.010099589833434865, 1.3249254704893583, 0.2731667173925486, 0.43516092315790655, 0.04013958623848993]",-0.012499797408151467,0.7691379971697261
100.0,1.2,0.2782559402207124,288.15,0.9999499999999999,"[0.278255936752059, 0.26623382102696236, 0.2662339073980865, 0.2778063014715705, 0.11534489314102353, 0.27471448307001795, 9.670775196284297e-7, 0.011052880772214784, 0.012155256734915732, 0.026601520982511503, 0.00320631567780926, 0.0034052817527551456, 0.08757853993879862, 0.276520910020431, 0.005118996785907601, 0.005810692495194993, 0.8845712634548087, 0.27558667508520335, 0.38433100151195043, 0.0227629659230097]",-0.009741427008456293,0.7809100717914692
100.0,1.2,0.2782559402207124,293.15,0.95,"[0.260980229741009, 0.2609787958320777, 0.26097879606681484, 0.2609802102400796, 0.19480587695882456, 0.2609800558082648, 0.0, 0.006824289160401103, 0.007497969627058618, 0.049194378219223706, 0.0031344529133613764, 0.004138994191548448, 0.04941792682947515, 0.2609801333273004, 0.005010281369916863, 0.007149247337528534, 0.7107357695060128, 0.26098006420048653, 0.2425166070665054, 0.021271612817247557]",-0.008576650745493164,0.8119047121945369
100.0,1.2,0.2782559402207124,298.15,0.95,"[0.24407054836373895, 0.2441830603919656, 0.24418305810573412, 0.24411918460145068, 0.49406804327497406, 0.24417427192185887, 0.0, 0.00511223092063139, 0.005620678462656326, 0.18868453650610517, 0.003534551229390286, 0.00730007509367746, 0.02667419964312652, 0.24415952797819665, 0.00553676976244032, 0.013622627090543866, 0.576885277003177, 0.24416683399206396, 0.11022549585031034, 0.025346262219234347]",-0.007316123345755494,0.8226821144466917
100.0,1.2,0.2782559402207124,303.15,0.95,"[0.24879232247785477, 0.2488507804315924, 0.24885078022848495, 0.24884931214923067, 0.5316199601648879, 0.24885076534641684, 0.0, 0.002483970817028472, 0.0027431737550292386, 0.25289289342111654, 0.0026576215479001053, 0.007013534686176282, 0.011469538443324365, 0.2488504426355282, 0.0037136627318926736, 0.015279716847310743, 0.2959049096402416, 0.24885054931271963, 0.03564912470267644, 0.018550017876217347]",-0.009018466925343568,0.8147801750415299
100.0,1.2,0.4641588833612779,283.15,1.0,"[0.4641583619048434, 0.3623752553321391, 0.3624133218161233, 0.4618083547529759, 0.4315702337345481, 0.43517825798571824, 4.335635478835915e-5, 0.019003882956458475, 0.02094069838900081, 0.09531609644897737, 0.004582228951973612, 0.0048485998068973565, 0.1729489493745678, 0.4571375191871862, 0.008199184595937777, 0.009641676105906813, 1.3623153750067547, 0.454459339922141, 0.456678496478726, 0.03941008344406216]",-0.012215407561659777,0.8004059399001344
100.0,1.2,0.4641588833612779,288.15,0.9999499999999999,"[0.46415888229046776, 0.3926073617124885, 0.3926073730960269, 0.4630708241598542, 0.4105159821856498, 0.4526926865421978, 6.438886632310375e-7, 0.011016986500786983, 0.0121017029199797, 0.05222306287807426, 0.0029463842914026366, 0.0030940013164682534, 0.11733416461432249, 0.46083476748426805, 0.00503636263344521, 0.005422437475001528, 0.9183595925395166, 0.45899616503551444, 0.41014707002941, 0.02218592147624093]",-0.008952035249964388,0.8058774095204012
100.0,1.2,0.4641588833612779,293.15,0.95,"[0.22918898318659262, 0.22918769084439414, 0.22918769086833746, 0.22918895504735154, 1.8898750565590217, 0.2291887634864289, 0.0, 0.0245087667538453, 0.026852330609094997, 0.29180282290635245, 0.003810569868569274, 0.00529494413743597, 0.12114752446786323, 0.22918889655037114, 0.006857234143968646, 0.008725114240263001, 1.069279471487482, 0.2291888612100482, 0.3707480806956995, 0.029701373756941284]",-0.018661833408446977,0.7310439615399759
100.0,1.2,0.4641588833612779,298.15,0.95,"[0.27720987950840137, 0.2772069343089004, 0.27720693435253474, 0.27720974209073, 1.4716185477335886, 0.27720910923710346, 0.0, 0.2343044031992959, 0.25252220174250606, 0.5270373462021518, 0.008657911515041581, 0.030771445210515492, 0.1770740553860113, 0.2772094993081, 0.01694996168644639, 0.03304125396167241, 2.3529352141883844, 0.27720942515857033, 0.5325416156400306, 0.0818248724037274]",-0.013538358418933014,0.7849783054550284
100.0,1.2,0.4641588833612779,303.15,0.95,"[0.34349593226472136, 0.3433698088262664, 0.3433741299889372, 0.3434959257854095, 1.062855003701162, 0.3434952077513402, 0.0, 0.23216908291349345, 0.2447035215683737, 0.6120683930762918, 0.012713323795127145, 0.1496768671472441, 0.07569631998656724, 0.3434958915614009, 0.025606701903238313, 0.08547073033817636, 3.2620459349557986, 0.34349586939913546, 0.6528818029487402, 0.12806723706884499]",-0.01584058138429438,0.7826586961709685
100.0,1.2,0.7742636826811271,283.15,1.0,"[0.7742618635727161, 0.4035093059016025, 0.4037449248201848, 0.768414805737165, 0.9751856202122487, 0.6843976143889612, 3.339520142046198e-5, 0.018657798359170634, 0.020530632464812584, 0.18027214720744827, 0.004139426123143384, 0.004319077713915334, 0.24540714263974686, 0.7606222775080143, 0.008091360612404903, 0.00888962848371909, 1.4410389319083163, 0.7552660120532414, 0.4974385260280001, 0.03834602463354395]",-0.012396801723380863,0.807342863184461
100.0,1.2,0.7742636826811271,288.15,0.9648,"[0.6910843824901797, 0.40759966930617486, 0.4075997041982975, 0.6880244387321091, 1.3986965266252416, 0.6497034500359647, 1.3560996529968098e-7, 0.010900569335715784, 0.011939645596925336, 0.17366178916448238, 0.002443996872850854, 0.0025106546224718898, 0.25479849166598084, 0.6859842510676835, 0.005074771413204219, 0.004833245141821597, 1.0350864530813029, 0.6831030943562458, 0.47136807807302533, 0.02201990142627741]",-0.04960210345019434,0.809201854801492
100.0,1.2,0.7742636826811271,293.15,0.95,"[0.256848265254813, 0.2567409133823391, 0.25674091341711236, 0.25684746161572686, 2.09422638793627, 0.2568394502241601, 0.0, 0.1140787111837481, 0.1238237925019362, 0.29589655272425847, 0.004674973012762031, 0.007117797382615686, 0.49883576078348135, 0.2568468780531978, 0.011181800200598552, 0.010218228177389163, 2.196378405460751, 0.25684626934822047, 0.78304193405498, 0.046904477926332316]",-0.020960404225493008,0.7426454643099483
100.0,1.2,0.7742636826811271,298.15,0.95,"[0.3937889562903273, 0.39378895404307623, 0.39378895404307956, 0.39378895626239413, 1.556374411988161, 0.39378895602186004, 0.0, 0.10949120088722443, 0.11337753926282615, 0.7183335027395299, 0.0236683732372676, 0.9912905106833899, 0.05696397966188352, 0.3937889562315999, 0.06769076035538724, 0.22326129674522316, 6.203437993331672, 0.39378895621786836, 1.590926297562986, 0.1841183897984832]",-0.025592803838445737,0.7155301146525265
100.0,1.2,0.7742636826811271,303.15,0.95,"[0.3826034601404748, 0.38215627938356234, 0.382156305713298, 0.38259715843172315, 1.8614998531736164, 0.38255095539547584, 0.0, 0.3486262938752627, 0.35390515064501105, 1.374340699159623, 0.04703082702609023, 10.80860047422606, 0.0303375525938264, 0.3825913471348069, 0.14235416175495816, 1.019486780091797, 0.1926215041911967, 0.38258925254155746, 0.14687688857071274, 0.41844063466562736]",-0.022211239239943736,0.6132056767533608
100.0,1.2,1.2915496650148839,283.15,1.0,"[1.2915444714814188, 0.35508080214103743, 0.3567022869053927, 1.2746825255488423, 1.4626916205187266, 0.9554631182516022, 4.2715786137399556e-5, 0.01756955935009229, 0.01928347138807077, 0.42348130266451034, 0.0034523487486291405, 0.003509827211026611, 0.40594907156676563, 1.2637158909687993, 0.007968689350104035, 0.007679015553138219, 1.6153716116112438, 1.2523197567735664, 0.5805481017961758, 0.03679842209723459]",-0.012978808714791115,0.8004179320599838
100.0,1.2,1.2915496650148839,288.15,0.9999499999999999,"[1.2915496475134887, 0.44413657252728367, 0.4441387531702121, 1.2734716424999444, 1.6547222635750236, 0.9831563290743854, 9.124239760947766e-7, 0.008115153785710785, 0.008830809417194064, 0.5104730696251611, 0.0014820555512019965, 0.001421758176592351, 0.6208225335373272, 1.2755767480262943, 0.004925841218754061, 0.0034076416885117436, 1.3280589706330457, 1.266173355436073, 0.6257306967919082, 0.020680555527967298]",-0.01059742560077463,0.8070029265202581
100.0,1.2,1.2915496650148839,293.15,0.95,"[0.3672789142843125, 0.3663174033300479, 0.3663174034111606, 0.36726929341367404, 1.90983452683855, 0.3671390874414365, 0.0, 0.07191935657821587, 0.07674368004276326, 0.7037766776414563, 0.004114557613320313, 0.011465026658690222, 0.5209700788195174, 0.36727087386816476, 0.019475416264780315, 0.013684871139697331, 4.969692721566351, 0.36726733051880317, 1.276548204252662, 0.0693675404979533]",-0.023885312524309806,0.6950584027637473
100.0,1.2,1.2915496650148839,298.15,0.95,"[0.35650036344718117, 0.3565003633793183, 0.35650036337931806, 0.35650036344653513, 2.163687757399367, 0.3565003634398274, 0.0, 0.09612535741676001, 0.09804977031287493, 1.4499756643717272, 0.025971296091518294, 12.598108641597198, 0.02495284050344222, 0.35650036344654024, 0.13314263984144378, 0.9861601864073368, 0.8221769273037924, 0.35650036344639174, 0.3959679129389788, 0.28906040728548515]",-0.028905016890484688,0.5748740979870373
100.0,1.2,1.2915496650148839,303.15,0.95,"[0.49930399427929056, 0.49930399427927497, 0.49930399427927497, 0.49930399427928973, 1.966718544492607, 0.49930399427927885, 0.0, 0.24931445243760073, 0.2504126642930088, 1.7511213209291754, 0.041164174185324795, 24.386533724302254, 0.011167965544932847, 0.4993039942792904, 0.19517753530704118, 2.1154544052159, 0.003219779841972259, 0.499303994279291, 0.005220284061172956, 0.878831924856021]",-0.020028288273935296,0.4614000891061528
100.0,1.2,2.154434690031884,283.15,1.0,"[2.15442039804465, 0.3518890912279455, 0.36025912387544085, 2.1073869408320514, 1.5675682242082993, 1.0149321594087481, 4.20841991660473e-5, 0.015308784669541622, 0.01673809649825254, 0.8856524705853314, 0.0026651474458238016, 0.0026013786066200043, 0.630587984313304, 2.0935525271531192, 0.007725648928670734, 0.00592621910226671, 1.9588347303220037, 2.0666392662699176, 0.7612146972801508, 0.03379582229682229]",-0.014279565378612677,0.7884997380729585
100.0,1.2,2.154434690031884,288.15,0.9633499999999999,"[1.5636127997122529, 0.45335406159887665, 0.45340199833915157, 1.52904199763192, 2.5853260567880425, 0.8901795106357732, 2.5519113500788353e-7, 0.006035866938919534, 0.00651163685263456, 1.403232123811333, 0.0008305692439959944, 0.000738578209358227, 1.0726133520248675, 1.537552160195089, 0.004656886786944818, 0.0018999522789008856, 1.965822727791296, 1.5194752263755575, 1.0969403931697934, 0.01781787416744611]",-0.14779034662726853,0.8015171533282677
100.0,1.2,2.154434690031884,293.15,0.95,"[0.39085682166032465, 0.3892670658704877, 0.3892670719026926, 0.3908374011237702, 1.5691919140606894, 0.39037697369210345, 0.0, 0.02386333955735616, 0.024924857983482682, 1.0820261521257069, 0.004619172863395566, 0.07140560707024436, 0.13505666656290938, 0.39084152698527, 0.047764850533771344, 0.03130902685195345, 9.234737361201582, 0.3908334146314989, 2.86041434728821, 0.072151477970839]",-0.03880480714908061,0.5874963986641653
100.0,1.2,2.154434690031884,298.15,0.95,"[0.3952196644223539, 0.39521965503768, 0.3952196550376803, 0.39521966430570027, 2.0873494682635267, 0.3952196622609511, 0.0, 0.06989516449409212, 0.0709605762947379, 1.7948532578428449, 0.01729982129179698, 20.751114187256285, 0.015576756089143898, 0.3952196643273257, 0.2765599755675671, 0.9891744298964654, 0.08612189976987941, 0.39521966429312433, 0.08148843208328814, 0.21363433206993238]",-0.02719094138993898,0.43337912450648197
100.0,1.2,2.154434690031884,303.15,0.95,"[0.6081794495005682, 0.6081794495005609, 0.6081794495005688, 0.6081794495005708, 2.092424615363803, 0.6081794495005687, 0.0, 0.06641626550018326, 0.06651356753850463, 2.0384291381775763, 0.017755065143909673, 41.12552251423996, 0.0028068181500554385, 0.6081794495005687, 0.19628583661701426, 3.079747006395823, 0.00020279097554209546, 0.608179449500573, 0.0004213467693380128, 0.7646017430327144]",-0.023446042939019838,0.3651104780958412
100.0,1.2,3.5938136638046276,283.15,1.0,"[3.593775277037495, 0.40107712843338617, 0.42898748380232515, 3.4793625461337903, 1.5491175716437133, 0.9424972368375493, 4.127834551690176e-5, 0.01228347208506462, 0.013371222283973408, 1.1486588056143634, 0.001963332526361848, 0.0018286017283095626, 0.830846275420493, 3.456164301984012, 0.0069272849153014255, 0.0038951337466280617, 2.418528220929041, 3.3828581203845514, 1.1591356936160415, 0.02712310571522336]",-0.016034881514363004,0.7633356302357207
100.0,1.2,3.5938136638046276,288.15,0.9999499999999999,"[3.5938136489609405, 0.5802567498485978, 0.5807517479374528, 3.4553036490416438, 1.9542499356319898, 1.2753691613812563, 8.515179553008736e-7, 0.0033583388536080317, 0.0035969748772205386, 1.288447339477503, 0.0004427266569933832, 0.00036399239248985794, 1.4278612545687293, 3.5050083212775673, 0.0031976019288657833, 0.0007635683995138658, 2.199559322726306, 3.4112716727917656, 1.8572769285272985, 0.010401097024109051]",-0.014414158270190283,0.7838207608070664
100.0,1.2,3.5938136638046276,293.15,0.95,"[0.618350405208626, 0.6155863865667462, 0.6155867729224026, 0.6183184569769763, 1.3266415713182036, 0.6172259070113472, 0.0, 0.005611155238249517, 0.0057655091381113915, 1.1587926628223753, 0.024441238667502602, 3.5474051245422906, 0.027365681721944157, 0.6183246613388104, 0.4626379280733346, 0.18565992829306163, 10.329626377919457, 0.6183042048447265, 4.8301338715826265, 0.061199105880098366]",-0.04840689765458205,0.6746607444123428
100.0,1.2,3.5938136638046276,298.15,0.95,"[0.4800423597961264, 0.48004227817361433, 0.48004227817418305, 0.48004235889512936, 2.0023526443218915, 0.4800423314160989, 0.0, 0.048777243390478814, 0.04924375402892335, 1.9101730721308596, 0.048448838283784275, 29.975164816996205, 0.007059187195132776, 0.4800423590150513, 1.324300245907869, 1.0497426045651517, 0.005292858669576892, 0.4800423585158245, 0.0064055716023397645, 0.18587296459604727]",-0.021521496879316402,0.3888725542627306
100.0,1.2,3.5938136638046276,303.15,0.95,"[0.7779801064282212, 0.7779801064282184, 0.777980106428216, 0.7779801064282175, 2.0993502458760553, 0.7779801064282175, 0.0, 0.012934645001763894, 0.012944322969382761, 2.091173143891964, 0.04304145764610987, 62.09768071941098, 0.0005975783414017368, 0.7779801064282165, 1.112049025448226, 2.967324172395439, 2.7259420022382988e-5, 0.7779801064282165, 5.518264259579197e-5, 0.524852065751237]",-0.02631064122857872,0.3131132813073239
100.0,1.2,5.99484250318941,283.15,1.0,"[5.994733513428114, 0.4595464187404614, 0.5209971216510951, 5.7483585860823485, 1.5558178429834695, 1.0060305050842764, 4.043969642976872e-5, 0.009673179504444712, 0.01048681625740353, 1.150015763772293, 0.0014378433938150494, 0.001287972694744358, 0.9755533308255233, 5.701190236690827, 0.005347266336560536, 0.002128352202919692, 2.7360283334717352, 5.474526150597576, 1.968511234210451, 0.0173489121397992]",-0.018135415127649854,0.7298353711404526
100.0,1.2,5.99484250318941,288.15,0.95,"[0.3391247973789652, 0.10898958560320789, 0.10926797973227173, 0.33086871637146575, 5.647794190248068, 0.1676284130189615, 0.0, 0.008547755680002439, 0.00909865869512169, 4.347904744384294, 0.00045667935310110205, 0.0003633465896577923, 3.2071148519721784, 0.33480592650650515, 0.0037450277436658036, 0.0004421285502631617, 3.8612764586204404, 0.3282746537674711, 4.104722536763126, 0.008952722736147568]",-0.33828775155078,0.6318115517486059
100.0,1.2,5.99484250318941,293.15,0.95,"[0.7141760333017956, 0.7048074015855528, 0.7048118566300549, 0.7140204819179853, 1.5695215474087378, 0.7091177090057705, 0.0, 0.0021385651186939733, 0.00218769482736549, 1.4730635252614794, 0.07350705837011151, 12.646679107028632, 0.017644798398937143, 0.7140942268208864, 2.3481362907412864, 0.1755057428719362, 6.15632619995805, 0.7139751287893252, 3.221516715079506, 0.032400138888659516]",-0.07718973270858594,0.6832407010357562
100.0,1.2,5.99484250318941,298.15,0.95,"[0.5766727794089042, 0.5766719377369833, 0.5766719377883981, 0.5766727671493583, 1.949339189689568, 0.5766723652704352, 0.0, 0.01616965578015014, 0.016284765240213616, 1.9213279003273096, 0.12075737263294378, 36.301818246604206, 0.002357130962258917, 0.5766727727046714, 4.5773107710323435, 2.5957318706478483, 0.0014988414050572073, 0.5766727633836433, 0.0010332859906212598, 0.10038584585808231]",-0.02177120975222231,0.4220281879892801
100.0,1.2,5.99484250318941,303.15,0.95,"[0.9353868442524634, 0.9353868442524299, 0.9353868442524286, 0.9353868442524594, 2.1318056724487513, 0.9353868442524508, 0.0, 0.004206610529944457, 0.0042086535217158265, 2.130893272778584, 0.025654477033882274, 79.77769641199993, 0.00018525981438961579, 0.9353868442524647, 0.2710947662225137, 11.403607105620488, 6.9596449616946155e-6, 0.9353868442524622, 1.2336090694891438e-5, 0.05904748555869872]",-0.03282132660471075,0.31358298038815896
100.0,1.2,10.0,283.15,1.0,"[9.999715941121835, 0.5075681469896649, 0.6083906447709015, 9.452367255937725, 1.5441547216591318, 1.1633401631777873, 3.9602626596268806e-5, 0.007751830998912678, 0.00837422127379451, 1.1108250487084907, 0.0010716858003275308, 0.0009320360356275836, 1.247908855485766, 9.433494902568688, 0.003498570619419126, 0.000935588807398132, 2.8077177882616593, 8.701613269456862, 3.381357142942888, 0.008643232096889957]",-0.0197417867580823,0.6934153463269513
100.0,1.2,10.0,288.15,0.95,"[0.12534405631954676, 0.04811104704278654, 0.04833429480277665, 0.12190634232952147, 5.469808060006063, 0.0658484867777032, 0.0, 0.010394877726534005, 0.01099024068976195, 4.382288703421331, 0.000390006995642967, 0.0002988768887757004, 5.487151951723248, 0.123860245676083, 0.003978509991666754, 0.00019434989057473198, 6.65651318321033, 0.12096065851787814, 7.541394404361018, 0.006216052867944123]",-0.3234037523427658,0.5729791642668662
100.0,1.2,10.0,293.15,0.95,"[0.4107886273912765, 0.40715813543678114, 0.4071708061774645, 0.4107210957223304, 1.5186749304049154, 0.40857625224118044, 0.0, 0.003245685386391813, 0.0033032209191029855, 1.4750793026276692, 0.1708832311330307, 26.498540517572657, 0.006580516903231232, 0.4107559058292911, 5.528079965009771, 0.42189795413123443, 0.10152232650532024, 0.4106958727224389, 0.04456827773974925, 0.03321434171937456]",-0.042848853433134014,0.4182500880005312
100.0,1.2,10.0,298.15,0.95,"[0.6447003169919466, 0.6446988778517138, 0.6446988791550463, 0.6447002922774088, 1.946050189532142, 0.6446994764896726, 0.0, 0.008603429542789231, 0.008641577482881453, 1.9374014003583269, 0.1017117071692577, 45.669887465460434, 0.000785743122100724, 0.6447003046097632, 1.971578708722886, 8.980192965362122, 0.00021978146401850464, 0.6447002834262017, 0.00016220060785526944, 0.05829505582043307]",-0.02319511917112772,0.399365656929986
100.0,1.2,10.0,303.15,0.95,"[1.1445462325434492, 1.1445462325431668, 1.1445462325431668, 1.144546232543444, 2.07184987405222, 1.1445462325432947, 0.0, 0.0013327232043991407, 0.0013330414543747816, 2.071755620650564, 0.006764531778147105, 104.49309479939262, 5.8324441373106506e-5, 1.1445462325434466, 0.03465737129942494, 16.623015098722828, 1.507849243577794e-6, 1.1445462325434446, 3.1790016088988153e-6, 0.013481071529748714]",-0.03449813252466536,0.295386342211688
100.0,2.0,0.1,283.15,1.0,"[0.10000000911732666, 0.09935343207745467, 0.09935369816042475, 0.09990227991459656, 0.07697327959398634, 0.09917861378005928, 9.905948861480292e-5, 0.10309181245698353, 0.10622352977053756, 0.08116870424948103, 0.08657549909692558, 0.09718149087584296, 0.29530635304559233, 0.0998938095346229, 0.05612111024344733, 0.13248892930128903, 0.7956875001089734, 0.099809521564939, 0.5761786981089683, 0.21095034846843275]",-0.008861468494244962,0.8570783384630867
100.0,2.0,0.1,288.15,1.0,"[0.10000000005872085, 0.09982653447164566, 0.09982653617818668, 0.0999530860807004, 0.0248614581973802, 0.09974948361835373, 1.5982318947043361e-6, 0.06646077171887003, 0.0685419843202732, 0.026917198346173347, 0.06845382371093703, 0.07787794915165394, 0.20130959590769182, 0.09994511320531073, 0.04428030328909073, 0.10622340947988533, 0.5849105589350677, 0.09989507848214935, 0.4561197228678048, 0.15724453510361425]",-0.008026626832896988,0.8605870267867423
100.0,2.0,0.1,293.15,0.95,"[0.09986830024268292, 0.0998680145826257, 0.0998680148644626, 0.09986831087106332, 0.0045064580592788965, 0.09986723679550101, 0.0, 0.03480269673745799, 0.03605677985366172, 0.0051157537625130915, 0.05487671604450711, 0.0686179180978085, 0.11554435431374276, 0.09986828546552183, 0.03317733722491116, 0.09806062708970459, 0.43063910726588833, 0.09986810242203605, 0.25729971555666725, 0.12010369637602152]",-0.009711257776812456,0.8870741005529481
100.0,2.0,0.1,298.15,0.95,"[0.09996352266092007, 0.09996336140717163, 0.0999633614742443, 0.09996349144737134, 0.0003378541883435216, 0.09996308294914191, 0.0, 0.012970535229783637, 0.013546122117639742, 0.00040859909245998536, 0.039609565805239735, 0.06170311520532855, 0.049857218935784466, 0.09996347641079631, 0.02045776602344482, 0.09708338121177558, 0.277278236812725, 0.09996344648499886, 0.08278272043507731, 0.08433075308538299]",-0.015735831695883228,0.8921277258699423
100.0,2.0,0.1,303.15,0.95,"[0.0999954152921341, 0.09999534044716656, 0.09999534132653624, 0.09999539713838548, 5.793237052196749e-6, 0.09999514077280054, 0.0, 0.002769502851073623, 0.002918531342822891, 7.351310105287673e-6, 0.02113226393021081, 0.03742779353076087, 0.014501663517064391, 0.09999539227037578, 0.009277959009481009, 0.06857205451852134, 0.11843113182949282, 0.09999538381728673, 0.019392490233935605, 0.04071781460999107]",-0.024764291073720107,0.8640290451989554
100.0,2.0,0.16681005372000587,283.15,1.0,"[0.16681003167533878, 0.16482386656688555, 0.1648246410526006, 0.166535423306915, 0.08774480818608336, 0.16445879963128693, 9.909168078134302e-5, 0.10336286933053186, 0.10649415189095468, 0.08542365248900752, 0.0864332095974496, 0.09696759319977305, 0.2986233460654736, 0.16651433326052797, 0.05625523968199393, 0.13222419510559189, 0.7968707373693548, 0.1662785091685299, 0.5802505781159717, 0.21101320975274035]",-0.008774116615512525,0.8879752525251496
100.0,2.0,0.16681005372000587,288.15,1.0,"[0.16681005364826967, 0.16625967280895454, 0.16625967531718427, 0.16667781710489518, 0.029821494960419, 0.16608241258220882, 1.7787680856470775e-6, 0.0667688681596025, 0.06885196828517282, 0.029117887952622473, 0.06832500001712125, 0.07768313951313907, 0.20417023437668147, 0.16665710106633053, 0.044393830934769556, 0.10598816953750538, 0.586078084598745, 0.16651694537159692, 0.4594900061278965, 0.15731392401983588]",-0.012830944229537336,0.8864790872070811
100.0,2.0,0.16681005372000587,293.15,0.95,"[0.1663902084540932, 0.16639079657103978, 0.16639079654986322, 0.16639054041059645, 0.006686276955558418, 0.16639066208776726, 0.0, 0.035606675103614094, 0.03688699959903017, 0.006856673308012631, 0.055271440556262014, 0.06944328727622887, 0.11800078144288081, 0.16639059770905312, 0.033497116374913254, 0.0991634645603224, 0.4357032912659638, 0.1663907546089764, 0.2581357242398922, 0.1213854897454823]",-0.00872852990247612,0.9019881405733291
100.0,2.0,0.16681005372000587,298.15,0.95,"[0.1667317417540918, 0.16673276199959164, 0.16673276345482158, 0.1667328088667737, 0.0007214807822853266, 0.1667301858270982, 0.0, 0.01370294375638699, 0.014305473469648026, 0.0008051290595749148, 0.03941583100827077, 0.06030165156911414, 0.052039879529009125, 0.1667329641961811, 0.020618090667527518, 0.09482432839115017, 0.2792659856940471, 0.1667331016538659, 0.08785434999576397, 0.08409807211597331]",-0.014428880945634805,0.8862915754214831
100.0,2.0,0.16681005372000587,303.15,0.95,"[0.16679228947435726, 0.16679221591943758, 0.1667922172666949, 0.16679229405968088, 1.8364886061573985e-5, 0.16679189515002207, 0.0, 0.003033862784290056, 0.0031964336834064315, 2.1848531200517792e-5, 0.021315994095576517, 0.03766439238663635, 0.015347823717868381, 0.16679229086577713, 0.009415835154687252, 0.06873353472024986, 0.12107834259039824, 0.16679228296680504, 0.020137144628022876, 0.04135558608888251]",-0.023102114658843532,0.8354432704987154
100.0,2.0,0.2782559402207124,283.15,1.0,"[0.2782558034302792, 0.2711977917073827, 0.27119979202907624, 0.2774719658769332, 0.12069310124253195, 0.2711907964410144, 9.906455597825367e-5, 0.10410439599896389, 0.1072369586884711, 0.09728323585497836, 0.0861114249899546, 0.09648205736567694, 0.30760754350756503, 0.27743066422895796, 0.0565807350183729, 0.13163483426863692, 0.8003686228632616, 0.2767654080300359, 0.589821252075905, 0.2112605982353081]",-0.008507986984333478,0.907294453097422
